,direct,split_1G,split_4M,split_1M,slice_1M,index_1M
-2.010299956639812,7.023229077458382,9.715891350060701,4.947798885405064,4.953279346227646,4.955340921878815,5.024902429431677
-1.0016997848778944,175.48067476600409,189.6237296052277,65.59355650097132,60.08441308513284,71.78051555529237,53.722717985510826
0.0,1930.8911049738526,2075.0602864660323,591.2576840259135,600.7928115315735,594.6674103848636,591.351842880249
0.6989700043360189,8626.738117914647,9864.80590198189,2816.4657500572503,2654.128404520452,2550.274738576263,3310.4903205297887
1.0,15956.746419612318,8817.747478932142,5486.054282169789,5908.829895686358,5096.23698098585,4990.05911918357
