,direct,split_1G,split_4M,split_1M,slice_1M,index_1M
-2.010299956639812,2.0391544327139854,1.7091753892600536,1.3786598108708858,1.1827731505036354,1.1774101294577122,1.180460024625063
-1.0016997848778944,73.59879454597831,73.2575778849423,25.17359098419547,14.83166879042983,18.168940395116806,13.527284283190966
0.0,686.5210972726345,688.4115180931985,244.83063677325845,258.31323927268386,259.7576723434031,258.803650457412
0.6989700043360189,3162.4486329965293,3433.3944350481033,1165.433918312192,723.4104266390204,713.9511866495013,819.8569426313043
1.0,6593.8223774544895,3622.494209650904,2403.1993840821087,1451.2140817940235,1362.6983085647225,1419.0768908709288
