,direct,split_1G,split_4M,split_1M,slice_1M,index_1M
-2.010299956639812,2.889027167111635,2.986396662890911,2.9114997014403343,2.8307856991887093,2.8297951444983482,2.86559471860528
-1.0016997848778944,108.25160769745708,122.24254216998816,48.679883778095245,39.14415072649717,42.33599854633212,37.93720752000809
0.0,1027.5473735295236,1183.504622336477,469.0910412929952,490.9043572843075,493.0623022839427,491.7398654855788
0.6989700043360189,4721.9332575798035,5690.86460089311,2290.7786023803055,1884.0197168290615,1889.742257911712,1982.508359104395
1.0,9793.622389342636,10800.839502736926,5169.52829612419,3832.6085765846074,3694.439329672605,3804.788911063224
